Date,TAVG,TMAX,TMIN,PRCP,SNOW,SNWD
2007-03-02,-18,-8,-25,,,
2007-03-03,-17,-12,-22,,,
2007-03-04,-24,-15,-32,,,
2007-03-05,-23,-19,-27,,,
2007-03-06,-18,-15,-21,,,
2007-03-07,-17,-13,-21,,,
2007-03-08,-21,-17,-25,,,
2007-03-09,-18,-12,-24,,,
2007-03-10,-17,-11,-25,,,
2007-03-11,-16,-5,-25,,,
2007-03-12,-15,0,-23,,,
2007-03-13,-18,-4,-26,,,
2007-03-14,-18,-11,-23,,,
2007-03-15,-14,-3,-21,,,
2007-03-16,-10,-1,-20,,,
2007-03-17,-5,4,-12,,,
2007-03-18,-1,9,-12,,,
2007-03-19,-3,15,-14,,,
2007-03-20,0,12,-11,,,
2007-03-21,-5,6,-15,,,
2007-03-22,2,9,-4,,,
2007-03-23,-1,8,-6,,,
2007-03-24,-3,4,-10,,,
2007-03-25,3,15,-6,,,
2007-03-26,3,13,-5,,,
2007-03-27,2,9,-4,,,
2007-03-28,6,14,-4,,,
2007-03-29,12,25,3,,,
2007-03-30,13,22,3,,,
2007-03-31,19,35,3,,,
2007-04-01,19,33,1,,,
2007-04-02,24,33,13,,,
2007-04-03,24,31,15,,,
2007-04-04,20,31,9,,,
2007-04-05,25,36,11,,,
2007-04-06,34,46,20,,,
2007-04-07,41,49,32,,,
2007-04-08,29,45,12,,,
2007-04-09,13,23,7,,,
2007-04-10,20,38,3,,,
2007-04-11,26,40,13,,,
2007-04-12,26,36,17,,,
2007-04-13,23,33,15,,,
2007-04-14,27,40,12,,,
2007-04-15,29,43,16,,,
2007-04-16,30,47,17,,,
2007-04-17,31,47,13,,,
2007-04-18,34,49,18,,,
2007-04-19,39,52,26,,,
2007-04-20,41,53,26,,,
2007-04-21,42,54,31,,,
2007-04-22,38,48,26,,,
2007-04-23,38,51,25,,,
2007-04-24,41,52,30,,,
2007-04-25,32,40,20,,,
2007-04-26,22,31,11,,,
2007-04-27,19,30,7,,,
2007-04-28,20,32,5,,,
2007-04-29,22,34,6,,,
2007-04-30,27,41,9,,,
2007-05-01,33,48,17,,,
2007-05-02,31,46,15,,,
2007-05-03,31,43,15,,,
2007-05-04,33,41,23,,,
2007-05-05,33,36,30,,,
2007-05-06,34,39,29,,,
2007-05-07,38,43,31,,,
2007-05-08,38,44,32,,,
2007-05-09,39,49,32,,,
2007-05-10,36,46,26,,,
2007-05-11,30,38,19,,,
2007-05-12,29,42,15,,,
2007-05-13,27,34,11,,,
2007-05-14,25,40,8,,,
2007-05-15,34,47,16,,,
2007-05-16,36,46,25,,,
2007-05-17,38,47,27,,,
2007-05-18,45,57,31,,,
2007-05-19,41,54,27,,,
2007-05-20,46,60,27,,,
2007-05-21,54,66,39,,,
2007-05-22,60,70,47,,,
2007-05-23,62,72,50,,,
2007-05-24,57,64,44,,,
2007-05-25,53,66,38,,,
2007-05-26,52,63,37,,,
2007-05-27,56,70,34,,,
2007-05-28,43,55,35,,,
2007-05-29,47,55,34,,,
2007-05-30,54,64,41,,,
2007-05-31,53,64,46,,,
2007-06-01,60,69,48,,,
2007-06-02,63,73,50,,,
2007-06-03,65,74,55,,,
2007-06-04,69,80,54,,,
2007-06-05,71,81,60,,,
2007-06-06,66,74,54,,,
2007-06-07,51,56,45,,,
2007-06-08,56,66,43,,,
2007-06-09,54,63,42,,,
2007-06-10,52,63,37,,,
2007-06-11,52,63,38,,,
2007-06-12,49,65,35,,,
2007-06-13,46,52,38,,,
2007-06-14,52,60,41,,,
2007-06-15,53,65,42,,,
2007-06-16,57,67,44,,,
2007-06-17,63,72,51,,,
2007-06-18,62,74,44,,,
2007-06-19,61,71,47,,,
2007-06-20,61,74,44,,,
2007-06-21,65,77,46,,,
2007-06-22,63,70,51,,,
2007-06-23,56,64,47,,,
2007-06-24,63,75,49,,,
2007-06-25,60,72,50,,,
2007-06-26,56,64,49,,,
2007-06-27,58,67,49,,,
2007-06-28,62,71,49,,,
2007-06-29,65,77,51,,,
2007-06-30,60,69,49,,,
2007-07-01,58,68,46,,,
2007-07-02,60,72,48,,,
2007-07-03,58,67,44,,,
2007-07-04,63,76,47,,,
2007-07-05,66,79,52,,,
2007-07-06,60,72,53,,,
2007-07-07,66,75,51,,,
2007-07-08,67,78,57,,,
2007-07-09,66,78,55,,,
2007-07-10,63,74,56,,,
2007-07-11,59,72,52,,,
2007-07-12,57,67,52,,,
2007-07-13,62,74,53,,,
2007-07-14,62,73,51,,,
2007-07-15,58,66,50,,,
2007-07-16,61,70,49,,,
2007-07-17,61,68,51,,,
2007-07-18,55,61,50,,,
2007-07-19,64,77,47,,,
2007-07-20,67,78,54,,,
2007-07-21,60,78,45,,,
2007-07-22,58,73,43,,,
2007-07-23,56,71,42,,,
2007-07-24,57,68,41,,,
2007-07-25,56,66,46,,,
2007-07-26,61,75,41,,,
2007-07-27,63,73,51,,,
2007-07-28,60,69,53,,,
2007-07-29,62,72,52,,,
2007-07-30,62,72,52,,,
2007-07-31,56,61,47,,,
2007-08-01,54,59,48,,,
2007-08-02,58,68,48,,,
2007-08-03,58,67,51,,,
2007-08-04,59,69,50,,,
2007-08-05,54,58,51,,,
2007-08-06,48,54,37,,,
2007-08-07,43,53,34,,,
2007-08-08,48,60,32,,,
2007-08-09,53,65,37,,,
2007-08-10,54,67,43,,,
2007-08-11,55,68,36,,,
2007-08-12,58,66,48,,,
2007-08-13,55,61,50,,,
2007-08-14,56,63,52,,,
2007-08-15,60,70,51,,,
2007-08-16,61,75,50,,,
2007-08-17,61,77,46,,,
2007-08-18,50,56,42,,,
2007-08-19,46,54,37,,,
2007-08-20,44,52,33,,,
2007-08-21,47,56,38,,,
2007-08-22,49,61,35,,,
2007-08-23,55,67,43,,,
2007-08-24,55,67,41,,,
2007-08-25,57,68,43,,,
2007-08-26,58,68,43,,,
2007-08-27,57,69,44,,,
2007-08-28,58,72,43,,,
2007-08-29,55,70,40,,,
2007-08-30,52,66,39,,,
2007-08-31,49,65,34,,,
2007-09-01,42,55,33,,,
2007-09-02,43,59,28,,,
2007-09-03,48,60,33,,,
2007-09-04,49,64,34,,,
2007-09-05,48,63,34,,,
2007-09-06,49,61,38,,,
2007-09-07,49,58,41,,,
2007-09-08,48,55,41,,,
2007-09-09,47,52,44,,,
2007-09-10,47,54,42,,,
2007-09-11,51,63,42,,,
2007-09-12,51,61,41,,,
2007-09-13,49,54,42,,,
2007-09-14,46,56,40,,,
2007-09-15,42,51,34,,,
2007-09-16,37,43,32,,,
2007-09-17,33,40,26,,,
2007-09-18,33,44,24,,,
2007-09-19,29,35,24,,,
2007-09-20,30,41,23,,,
2007-09-21,25,32,21,,,
2007-09-22,30,39,21,,,
2007-09-23,31,40,24,,,
2007-09-24,29,37,22,,,
2007-09-25,29,39,24,,,
2007-09-26,27,37,21,,,
2007-09-27,28,40,20,,,
2007-09-28,30,36,25,,,
2007-09-29,29,38,23,,,
2007-09-30,29,42,20,,,
2007-10-01,28,43,19,,,
2007-10-02,24,27,18,,,
2007-10-03,15,18,12,,,
2007-10-04,13,21,7,,,
2007-10-05,15,21,9,,,
2007-10-06,15,24,9,,,
2007-10-07,14,23,9,,,
2007-10-08,16,27,7,,,
2007-10-09,15,22,10,,,
2007-10-10,13,22,5,,,
2007-10-11,17,23,12,,,
2007-10-12,15,24,10,,,
2007-10-13,17,24,12,,,
2007-10-14,18,23,13,,,
2007-10-15,15,24,10,,,
2007-10-16,13,18,9,,,
2007-10-17,15,24,9,,,
2007-10-18,17,21,12,,,
2007-10-19,18,22,16,,,
2007-10-20,17,28,10,,,
2007-10-21,17,30,7,,,
2007-10-22,15,25,9,,,
2007-10-23,11,22,5,,,
2007-10-24,6,12,1,,,
2007-10-25,7,17,1,,,
2007-10-26,10,17,1,,,
2007-10-27,14,17,11,,,
2007-10-28,17,20,16,,,
2007-10-29,12,18,2,,,
2007-10-30,8,17,-1,,,
2007-10-31,17,25,8,,,
2007-11-01,21,31,11,,,
2007-11-02,11,15,5,,,
2007-11-03,13,16,9,,,
2007-11-04,18,21,14,,,
2007-11-05,6,16,1,,,
2007-11-06,4,7,-1,,,
2007-11-07,-4,-1,-6,,,
2007-11-08,14,21,-5,,,
2007-11-09,7,15,3,,,
2007-11-10,15,22,6,,,
2007-11-11,13,19,9,,,
2007-11-12,12,19,9,,,
2007-11-13,11,18,7,,,
2007-11-14,1,7,-3,,,
2007-11-15,6,9,2,,,
2007-11-16,6,8,4,,,
2007-11-17,5,6,4,,,
2007-11-18,2,4,-2,,,
2007-11-19,8,14,-3,,,
2007-11-20,3,14,-4,,,
2007-11-21,19,30,5,,,
2007-11-22,28,30,22,,,
2007-11-23,23,29,19,,,
2007-11-24,11,18,6,,,
2007-11-25,4,11,-2,,,
2007-11-26,-10,-1,-15,,,
2007-11-27,-15,-8,-18,,,
2007-11-28,6,16,-16,,,
2007-11-29,6,11,-1,,,
2007-11-30,-5,0,-9,,,
2007-12-01,-1,6,-3,,,
2007-12-02,-7,6,-13,,,
2007-12-03,-13,-6,-23,,,
2007-12-04,-26,-19,-30,,,
2007-12-05,2,5,-18,,,
2007-12-06,9,16,3,,,
2007-12-07,13,18,8,,,
2007-12-08,13,18,9,,,
2007-12-09,16,17,15,,,
2007-12-10,13,18,6,,,
2007-12-11,13,15,11,,,
2007-12-12,10,11,8,,,
2007-12-13,8,11,5,,,
2007-12-24,-1,4,-2,,,
2007-12-25,-5,-1,-7,,,
2007-12-26,-5,-2,-12,,,
2007-12-27,-15,-11,-17,,,
2007-12-28,-10,0,-16,,,
2007-12-29,-4,-2,-6,,,
2007-12-30,-3,-1,-7,,,
2007-12-31,-8,-6,-11,,,
2008-01-01,-1,7,-10,,,
2008-01-02,-8,1,-16,,,
2008-01-03,-9,-7,-15,,,
2008-01-04,-7,-5,-9,,,
2008-01-05,-7,-5,-10,,,
2008-01-06,-8,-6,-10,,,
2008-01-07,-14,-8,-18,,,
2008-01-08,-13,-11,-16,,,
2008-01-09,-15,-14,-17,,,
2008-01-10,-19,-17,-20,,,
2008-01-11,-18,-17,-20,,,
2008-01-12,-20,-18,-24,,,
2008-01-13,-20,-18,-22,,,
2008-01-14,-25,-23,-27,,,
2008-01-15,-28,-24,-34,,,
2008-01-16,-5,7,-26,,,
2008-01-17,9,11,5,,,
2008-01-18,8,15,0,,,
2008-01-19,16,23,8,,,
2008-01-20,23,24,22,,,
2008-01-21,22,25,16,,,
2008-01-22,25,27,,,,
2008-01-23,2,,-11,,,
2008-01-24,-13,-11,-16,,,
2008-01-25,-23,-9,-31,,,
2008-01-26,-26,-21,-33,,,
2008-01-27,-22,-13,-36,,,
2008-01-28,-28,-19,-39,,,
2008-01-29,-17,-9,-25,,,
2008-01-30,-15,-12,-23,,,
2008-01-31,-21,-18,-23,,,
2008-02-01,-18,-14,-20,,,
2008-02-02,-14,-9,-22,,,
2008-02-03,-31,-23,-34,,,
2008-02-04,-26,-13,-33,,,
2008-02-05,-24,-20,-26,,,
2008-02-06,-29,-25,-36,,,
2008-02-07,-26,-18,-33,,,
2008-02-08,-22,-13,-26,,,
2008-02-09,-26,-21,-33,,,
2008-02-10,-21,-16,-32,,,
2008-02-11,-15,-9,-20,,,
2008-02-12,-15,-6,-21,,,
2008-02-13,-6,-3,-9,,,
2008-02-14,10,28,-5,,,
2008-02-15,11,27,2,,,
2008-02-16,1,6,-6,,,
2008-02-17,16,24,3,,,
2008-02-18,30,33,18,,,
2008-02-19,25,31,19,,,
2008-02-20,31,37,20,,,
2008-02-21,28,33,23,,,
2008-02-22,25,29,22,,,
2008-02-23,15,23,3,,,
2008-02-24,-1,2,-7,,,
2008-02-25,-10,-7,-15,,,
2008-02-26,-12,-3,-21,,,
2008-02-27,-10,5,-24,,,
2008-02-28,-5,5,-14,,,
2008-02-29,-21,-15,-25,,,
2008-03-01,-21,-15,-30,,,
2008-03-02,-17,-4,-31,,,
2008-03-03,4,13,-5,,,
2008-03-04,21,28,11,,,
2008-03-05,23,31,15,,,
2008-03-06,16,30,-1,,,
2008-03-07,1,8,-4,,,
2008-03-08,-1,2,-5,,,
2008-03-09,-3,8,-9,,,
2008-03-10,2,11,-6,,,
2008-03-11,3,11,-3,,,
2008-03-12,4,20,-3,,,
2008-03-13,-1,8,-9,,,
2008-03-14,-1,12,-13,,,
2008-03-15,-9,7,-19,,,
2008-03-16,-11,3,-21,,,
2008-03-17,-12,-4,-17,,,
2008-03-18,-13,-6,-18,,,
2008-03-19,-11,-2,-19,,,
2008-03-20,-9,-3,-14,,,
2008-03-21,-6,4,-15,,,
2008-03-22,-2,8,-11,,,
2008-03-23,0,6,-5,,,
2008-03-24,-5,-1,-10,,,
2008-03-25,-4,8,-12,,,
2008-03-26,-1,15,-13,,,
2008-03-27,1,18,-12,,,
2008-03-28,6,26,-9,,,
2008-03-29,9,27,-6,,,
2008-03-30,17,29,1,,,
2008-03-31,26,31,20,,,
2008-04-01,35,42,28,,,
2008-04-02,34,38,31,,,
2008-04-03,33,40,29,,,
2008-04-04,37,48,29,,,
2008-04-05,38,51,26,,,
2008-04-06,24,29,17,,,
2008-04-07,18,26,12,,,
2008-04-08,18,30,7,,,
2008-04-09,15,33,2,,,
2008-04-10,14,29,-1,,,
2008-04-11,20,34,11,,,
2008-04-12,18,29,7,,,
2008-04-13,16,27,3,,,
2008-04-14,21,29,13,,,
2008-04-15,13,20,5,,,
2008-04-16,9,17,-2,,,
2008-04-17,9,18,-3,,,
2008-04-18,18,24,7,,,
2008-04-19,31,40,25,,,
2008-04-20,35,41,30,,,
2008-04-21,35,51,24,,,
2008-04-22,30,41,21,,,
2008-04-23,30,37,22,,,
2008-04-24,35,46,18,,,
2008-04-25,34,48,30,,,
2008-04-26,34,43,28,,,
2008-04-27,36,50,26,,,
2008-04-28,38,51,27,,,
2008-04-29,33,41,21,,,
2008-04-30,30,38,20,,,
2008-05-01,34,42,27,,,
2008-05-02,32,40,22,,,
2008-05-03,30,41,19,,,
2008-05-04,33,42,23,,,
2008-05-05,34,42,24,,,
2008-05-06,33,44,21,,,
2008-05-07,35,45,22,,,
2008-05-08,33,45,23,,,
2008-05-09,38,51,22,,,
2008-05-10,39,55,26,,,
2008-05-11,38,52,23,,,
2008-05-12,45,59,29,,,
2008-05-13,43,52,37,,,
2008-05-14,45,56,35,,,
2008-05-15,42,52,33,,,
2008-05-16,44,51,38,,,
2008-05-17,41,48,35,,,
2008-05-18,42,49,33,,,
2008-05-19,42,51,30,,,
2008-05-20,38,50,28,,,
2008-05-21,42,53,28,,,
2008-05-22,49,61,32,,,
2008-05-23,56,64,41,,,
2008-05-24,57,65,48,,,
2008-05-25,49,57,41,,,
2008-05-26,47,55,38,,,
2008-05-27,45,50,36,,,
2008-05-28,43,49,34,,,
2008-05-29,35,43,31,,,
2008-05-30,42,50,33,,,
2008-05-31,47,54,40,,,
2008-06-01,49,60,31,,,
2008-06-02,53,69,28,,,
2008-06-03,60,70,48,,,
2008-06-04,53,63,43,,,
2008-06-05,50,57,41,,,
2008-06-06,50,60,42,,,
2008-06-07,54,66,42,,,
2008-06-08,52,65,46,,,
2008-06-09,56,65,47,,,
2008-06-10,53,62,47,,,
2008-06-11,54,62,42,,,
2008-06-12,46,56,36,,,
2008-06-13,49,60,33,,,
2008-06-14,56,66,40,,,
2008-06-15,63,74,52,,,
2008-06-16,57,64,50,,,
2008-06-17,51,56,46,,,
2008-06-18,51,58,44,,,
2008-06-19,53,59,48,,,
2008-06-20,58,70,47,,,
2008-06-21,65,74,51,,,
2008-06-22,65,76,55,,,
2008-06-23,69,78,55,,,
2008-06-24,67,78,55,,,
2008-06-25,57,65,51,,,
2008-06-26,65,75,54,,,
2008-06-27,57,72,49,,,
2008-06-28,56,66,46,,,
2008-06-29,51,56,42,,,
2008-06-30,55,64,46,,,
2008-07-01,51,58,46,,,
2008-07-02,51,59,45,,,
2008-07-03,58,67,48,,,
2008-07-04,58,65,50,,,
2008-07-05,59,65,52,,,
2008-07-06,61,71,50,,,
2008-07-07,62,71,50,,,
2008-07-08,59,69,50,,,
2008-07-09,54,61,50,,,
2008-07-10,52,55,46,,,
2008-07-11,52,64,42,,,
2008-07-12,56,65,47,,,
2008-07-13,59,70,46,,,
2008-07-14,54,64,45,,,
2008-07-15,57,64,47,,,
2008-07-16,63,72,53,,,
2008-07-17,58,65,49,,,
2008-07-18,44,48,40,,,
2008-07-19,47,52,39,,,
2008-07-20,47,50,44,,,
2008-07-21,50,58,44,,,
2008-07-22,46,54,40,,,
2008-07-23,50,59,38,,,
2008-07-24,51,59,43,,,
2008-07-25,53,64,38,,,
2008-07-26,57,69,48,,,
2008-07-27,60,68,52,,,
2008-07-28,53,59,45,,,
2008-07-29,54,65,43,,,
2008-07-30,46,52,39,,,
2008-07-31,44,48,39,,,
2008-08-01,47,52,41,,,
2008-08-02,50,58,45,,,
2008-08-03,42,47,39,,,
2008-08-04,46,54,39,,,
2008-08-05,45,51,41,,,
2008-08-06,44,53,37,,,
2008-08-07,44,55,34,,,
2008-08-08,43,48,37,,,
2008-08-09,39,44,35,,,
2008-08-10,40,45,35,,,
2008-08-11,46,58,36,,,
2008-08-12,54,64,41,,,
2008-08-13,52,60,47,,,
2008-08-14,49,55,45,,,
2008-08-15,50,58,44,,,
2008-08-16,54,63,46,,,
2008-08-17,48,60,37,,,
2008-08-18,41,52,32,,,
2008-08-19,40,52,28,,,
2008-08-20,42,52,31,,,
2008-08-21,44,54,33,,,
2008-08-22,47,60,36,,,
2008-08-23,43,55,33,,,
2008-08-24,44,53,35,,,
2008-08-25,47,57,37,,,
2008-08-26,44,55,32,,,
2008-08-27,44,54,36,,,
2008-08-28,44,56,34,,,
2008-08-29,43,58,29,,,
2008-08-30,46,60,29,,,
2008-08-31,51,62,41,,,
2008-09-01,48,63,32,,,
2008-09-02,49,67,32,,,
2008-09-03,54,69,38,,,
2008-09-04,56,67,44,,,
2008-09-05,55,67,49,,,
2008-09-06,51,61,38,,,
2008-09-07,43,53,34,,,
2008-09-08,41,49,33,,,
2008-09-09,40,55,30,,,
2008-09-10,38,45,32,,,
2008-09-11,37,43,32,,,
2008-09-12,35,43,26,,,
2008-09-13,32,43,23,,,
2008-09-14,32,42,23,,,
2008-09-15,33,40,28,,,
2008-09-16,35,47,25,,,
2008-09-17,35,39,32,,,
2008-09-18,38,48,32,,,
2008-09-19,41,52,30,,,
2008-09-20,39,43,37,,,
2008-09-21,38,45,33,,,
2008-09-22,36,40,33,,,
2008-09-23,36,43,27,,,
2008-09-24,30,40,25,,,
2008-09-25,29,38,25,,,
2008-09-26,29,35,25,,,
2008-09-27,27,32,21,,,
2008-09-28,23,29,18,,,
2008-09-29,23,32,17,,,
2008-09-30,25,30,16,,,
2008-10-01,24,27,21,,,
2008-10-02,23,27,19,,,
2008-10-03,26,28,25,,,
2008-10-04,25,32,19,,,
2008-10-05,25,30,21,,,
2008-10-06,23,25,21,,,
2008-10-07,21,24,20,,,
2008-10-08,20,22,17,,,
2008-10-09,17,21,12,,,
2008-10-10,27,37,12,,,
2008-10-11,34,41,28,,,
2008-10-12,26,35,19,,,
2008-10-13,17,19,16,,,
2008-10-14,15,19,12,,,
2008-10-15,10,20,3,,,
2008-10-16,3,14,-5,,,
2008-10-17,3,20,-6,,,
2008-10-18,9,24,-1,,,
2008-10-19,2,5,-5,,,
2008-10-20,8,11,5,,,
2008-10-21,15,24,9,,,
2008-10-22,12,15,8,,,
2008-10-23,6,11,1,,,
2008-10-24,1,4,-1,,,
2008-10-25,1,5,-2,,,
2008-10-26,-4,1,-11,,,
2008-10-27,-4,1,-12,,,
2008-10-28,3,10,-4,,,
2008-10-29,5,15,-4,,,
2008-10-30,8,13,3,,,
2008-10-31,4,15,-8,,,
2008-11-01,-3,4,-9,,,
2008-11-02,7,10,4,,,
2008-11-03,13,15,10,,,
2008-11-04,14,16,10,,,
2008-11-05,10,11,9,,,
2008-11-06,8,12,-2,,,
2008-11-07,4,9,-4,,,
2008-11-08,1,3,-1,,,
2008-11-09,0,4,-7,,,
2008-11-10,-2,7,-10,,,
2008-11-11,-4,-1,-7,,,
2008-11-12,4,12,-6,,,
2008-11-13,8,,7,,,
2008-11-14,13,15,,,,
2008-11-15,10,12,8,,,
2008-11-16,10,13,2,,,
2008-11-17,-3,1,-5,,,
2008-11-18,-5,-2,-10,,,
2008-11-19,-9,-3,-21,,,
2008-11-20,-9,-1,-22,,,
2008-11-21,-1,0,-4,,,
2008-11-22,-5,-2,-7,,,
2008-11-23,-7,-4,-10,,,
2008-11-24,-2,6,-7,,,
2008-11-25,13,23,-6,,,
2008-11-26,14,17,4,,,
2008-12-06,-5,-5,-5,,,
2008-12-09,-10,-7,-14,,,
2008-12-10,-10,2,-18,,,
2008-12-11,-6,-2,-11,,,
2008-12-12,-3,0,-4,,,
2008-12-13,-6,0,-8,,,
2008-12-14,9,16,1,,,
2008-12-15,12,15,9,,,
2008-12-16,2,10,-2,,,
2008-12-17,5,11,2,,,
2008-12-18,9,14,5,,,
2008-12-19,11,15,7,,,
2008-12-20,7,12,3,,,
2008-12-21,-1,6,-7,,,
2008-12-22,3,9,-6,,,
2008-12-23,3,5,0,,,
2008-12-24,0,7,-6,,,
2008-12-25,0,8,-13,,,
2008-12-26,-11,-7,-16,,,
2008-12-27,-10,-6,-14,,,
2008-12-28,-14,-12,-16,,,
2008-12-29,-21,-17,-27,,,
2008-12-30,-24,-20,-27,,,
2008-12-31,-27,-22,-30,,,
2009-01-01,-26,-24,-29,,,
2009-01-02,-32,-27,-34,,,
2009-01-03,-30,-21,-33,,,
2009-01-14,32,34,30,,,
2009-01-15,36,40,32,,,
2009-01-16,38,44,33,,,
2009-01-17,35,41,29,,,
2009-01-18,26,31,14,,,
2009-01-19,11,14,6,,,
2009-01-20,-4,5,-9,,,
2009-01-21,-17,-9,-23,,,
2009-01-22,-18,-8,-25,,,
2009-01-23,-9,-5,-13,,,
2009-01-24,4,7,-5,,,
2009-01-25,8,10,6,,,
2009-01-26,3,8,-4,,,
2009-01-27,-2,1,,,,
2009-01-28,-22,,-26,,,
2009-01-29,-29,,-34,,,
2009-01-30,-16,-8,,,,
2009-01-31,-18,-15,-20,,,
2009-02-01,-24,-19,-27,,,
2009-02-02,-17,-13,-22,,,
2009-02-06,-1,-1,-1,,,
2009-02-08,-2,0,-6,,,
2009-02-09,-3,2,-7,,,
2009-02-12,6,9,3,,,
2009-02-13,10,14,1,,,
2009-02-14,15,18,13,,,
2009-02-15,16,20,12,,,
2009-02-16,17,22,14,,,
2009-02-17,13,18,-6,,,
2009-02-18,-5,,-16,,,
2009-02-19,20,24,,,,
2009-02-20,19,22,13,,,
2009-02-21,4,12,0,,,
2009-02-22,7,12,1,,,
2009-02-23,14,16,11,,,
2009-02-24,17,23,13,,,
2009-02-25,9,14,5,,,
2009-02-26,6,17,0,,,
2009-02-27,-3,7,-11,,,
2009-02-28,9,13,-4,,,
2009-03-01,4,9,-7,,,
2009-03-02,-4,6,-11,,,
2009-03-03,-5,7,-14,,,
2009-03-04,-6,6,-14,,,
2009-03-05,3,16,-14,,,
2009-03-06,6,14,0,,,
2009-03-07,-5,1,-15,,,
2009-03-08,-12,2,-23,,,
2009-03-09,-9,4,-19,,,
2009-03-10,6,14,-2,,,
2009-03-11,7,13,-2,,,
2009-03-12,-7,0,-17,,,
2009-03-13,-15,-5,-26,,,
2009-03-14,-24,-11,-31,,,
2009-03-15,-27,-21,-32,,,
2009-03-16,-23,-16,-27,,,
2009-03-17,-20,-11,-27,,,
2009-03-18,-17,-9,-21,,,
2009-03-19,-16,-8,-21,,,
2009-03-20,-15,-6,-22,,,
2009-03-21,-11,-4,-20,,,
2009-03-22,-7,1,-14,,,
2009-03-23,-9,0,-15,,,
2009-03-24,-8,1,-16,,,
2009-03-25,-3,10,-14,,,
2009-03-26,-6,3,-15,,,
2009-03-27,-4,4,-10,,,
2009-03-28,-3,13,-14,,,
2009-03-29,2,17,-8,,,
2009-03-30,2,19,-11,,,
2009-03-31,13,23,4,,,
2009-04-01,17,24,10,,,
2009-04-02,7,12,1,,,
2009-04-03,13,31,-1,,,
2009-04-04,7,23,-5,,,
2009-04-05,6,24,-9,,,
2009-04-06,15,34,-4,,,
2009-04-07,18,35,3,,,
2009-04-08,27,42,15,,,
2009-04-09,26,33,19,,,
2009-04-10,26,39,13,,,
2009-04-11,15,27,2,,,
2009-04-12,23,43,7,,,
2009-04-13,25,41,11,,,
2009-04-14,26,35,12,,,
2009-04-15,17,25,3,,,
2009-04-16,11,25,-1,,,
2009-04-17,15,28,-3,,,
2009-04-18,19,29,10,,,
2009-04-19,20,34,7,,,
2009-04-20,21,37,5,,,
2009-04-21,25,37,10,,,
2009-04-22,30,36,21,,,
2009-04-23,34,41,27,,,
2009-04-24,29,34,26,,,
2009-04-25,33,38,27,,,
2009-04-26,43,50,31,,,
2009-04-27,49,58,42,,,
2009-04-28,43,51,34,,,
2009-04-29,50,64,32,,,
2009-04-30,59,72,47,,,
2009-05-01,57,73,35,,,
2009-05-02,41,52,29,,,
2009-05-03,31,39,24,,,
2009-05-04,34,43,23,,,
2009-05-05,32,43,23,,,
2009-05-06,26,35,18,,,
2009-05-07,33,41,17,,,
2009-05-08,37,42,32,,,
2009-05-09,33,36,31,,,
2009-05-10,33,39,29,,,
2009-05-11,33,38,30,,,
2009-05-12,36,44,30,,,
2009-05-13,32,37,25,,,
2009-05-14,31,39,21,,,
2009-05-15,27,35,17,,,
2009-05-16,31,40,20,,,
2009-05-17,42,54,25,,,
2009-05-18,51,62,40,,,
2009-05-19,56,65,42,,,
2009-05-20,51,64,37,,,
2009-05-21,53,67,35,,,
2009-05-22,50,64,34,,,
2009-05-23,48,59,33,,,
2009-05-24,51,63,36,,,
2009-05-25,56,69,42,,,
2009-05-26,58,70,43,,,
2009-05-27,56,68,42,,,
2009-05-28,48,58,39,,,
2009-05-29,50,62,42,,,
2009-05-30,44,53,39,,,
2009-05-31,47,55,36,,,
2009-06-01,52,61,43,,,
2009-06-02,59,69,46,,,
2009-06-03,62,74,47,,,
2009-06-04,65,75,52,,,
2009-06-05,65,76,53,,,
2009-06-06,55,61,46,,,
2009-06-07,53,61,45,,,
2009-06-08,58,68,44,,,
2009-06-09,60,70,49,,,
2009-06-10,56,62,48,,,
2009-06-11,48,58,40,,,
2009-06-12,50,61,37,,,
2009-06-13,52,64,34,,,
2009-06-14,51,63,46,,,
2009-06-15,46,55,38,,,
2009-06-16,51,61,38,,,
2009-06-17,51,60,42,,,
2009-06-18,51,59,41,,,
2009-06-19,51,63,38,,,
2009-06-20,54,63,45,,,
2009-06-21,53,57,45,,,
2009-06-22,59,68,46,,,
2009-06-23,59,66,52,,,
2009-06-24,50,59,41,,,
2009-06-25,48,57,38,,,
2009-06-26,53,61,42,,,
2009-06-27,49,58,40,,,
2009-06-28,49,61,34,,,
2009-06-29,53,68,36,,,
2009-06-30,57,68,46,,,
2009-07-01,62,68,52,,,
2009-07-02,59,72,47,,,
2009-07-03,58,74,43,,,
2009-07-04,54,67,38,,,
2009-07-05,60,72,48,,,
2009-07-06,64,75,52,,,
2009-07-07,58,69,48,,,
2009-07-08,56,67,44,,,
2009-07-09,50,55,45,,,
2009-07-10,51,64,36,,,
2009-07-11,54,61,46,,,
2009-07-12,58,68,48,,,
2009-07-13,67,77,52,,,
2009-07-14,62,79,32,,,
2009-07-15,46,58,32,,,
2009-07-16,58,69,42,,,
2009-07-17,65,74,52,,,
2009-07-18,64,74,50,,,
2009-07-19,60,73,47,,,
2009-07-20,64,75,53,,,
2009-07-21,63,72,52,,,
2009-07-22,56,67,42,,,
2009-07-23,54,68,46,,,
2009-07-24,54,64,47,,,
2009-07-25,56,66,46,,,
2009-07-26,62,73,51,,,
2009-07-27,67,77,60,,,
