"NOME AIRPORT, AK US (USW00026617)",,,,,,
Date,TAVG,TMAX,TMIN,PRCP,SNOW,SNWD
09/25/1955,,40,30,0,0,0
09/26/1955,,44,37,0.04,0,0
09/27/1955,,44,40,0.16,0,0
09/28/1955,,44,39,0.14,0,0
09/29/1955,,46,37,0.71,0,0
09/30/1955,,42,31,0.07,0,0
10/01/1955,,39,28,0,0,0
10/02/1955,,42,33,0.44,0,0
10/03/1955,,41,31,0.08,0,0
10/04/1955,,41,29,0,0,0
10/05/1955,,40,29,0,0,0
10/06/1955,,37,30,0,0,0
10/07/1955,,39,25,0,0,0
10/08/1955,,34,23,0,0,0
10/09/1955,,32,20,0.04,0.2,0
10/10/1955,,32,19,0,0,0
10/11/1955,,32,15,0,0,0
10/12/1955,,28,13,0,0,0
10/13/1955,,30,11,0,0,0
10/14/1955,,29,15,0,0,0
10/15/1955,,26,12,0,0,0
10/16/1955,,25,9,0.04,0.8,0
10/17/1955,,28,20,0.05,0.5,1
10/18/1955,,21,9,0,0,1
10/19/1955,,25,4,0.04,0.4,1
10/20/1955,,23,17,0.08,1.8,2
10/21/1955,,33,18,0.09,0.9,4
10/22/1955,,36,31,0.03,0.3,5
10/23/1955,,32,27,0.05,1,5
10/24/1955,,29,14,0,0,5
10/25/1955,,17,1,0,0,5
10/26/1955,,15,1,0,0,5
10/27/1955,,18,-3,0,0,5
10/28/1955,,33,15,0.06,0.6,5
10/29/1955,,23,12,0,0,6
10/30/1955,,32,14,0.01,0.1,6
10/31/1955,,29,27,0,0,6
11/01/1955,,27,7,0,0,5
11/02/1955,,17,5,0,0,5
11/03/1955,,20,2,0,0,5
11/04/1955,,17,3,0,0,5
11/05/1955,,9,-6,0,0,5
11/06/1955,,11,0,0,0,5
11/07/1955,,10,-1,0,0,5
11/08/1955,,6,-8,0,0,5
11/09/1955,,11,2,0.01,0.1,5
11/10/1955,,25,10,0.07,0.7,5
11/11/1955,,32,25,0.41,3.2,6
11/12/1955,,33,15,0.02,0.2,9
11/13/1955,,16,-4,0,0,7
11/14/1955,,12,-2,0,0,7
11/15/1955,,12,0,0,0,7
11/16/1955,,7,-9,0,0,7
11/17/1955,,2,-17,0,0,7
11/18/1955,,17,2,0.05,0.7,7
11/19/1955,,20,-2,0.01,0.1,7
11/20/1955,,22,-2,0,0,8
11/21/1955,,0,-12,0,0,8
11/22/1955,,16,-1,0,0,8
11/23/1955,,24,13,0.11,1.1,8
11/24/1955,,26,17,0.06,0.7,9
11/25/1955,,27,5,0.01,0.1,10
11/26/1955,,14,1,0,0,10
11/27/1955,,22,-4,0,0,10
11/28/1955,,18,5,0.02,0.2,10
11/29/1955,,17,11,0,0,10
11/30/1955,,11,-22,0,0,10
12/01/1955,,0,-20,0,0,10
12/02/1955,,3,-22,0,0,10
12/03/1955,,8,-2,0,0,10
12/04/1955,,15,2,0,0,10
12/05/1955,,23,13,0,0,10
12/06/1955,,19,3,0,0,10
12/07/1955,,8,-5,0,0,10
12/08/1955,,8,-19,0,0,10
12/09/1955,,-5,-25,0,0,10
12/10/1955,,3,-16,0.05,0.5,10
12/11/1955,,12,1,0.08,0.8,11
12/12/1955,,22,10,0.2,2.1,12
12/13/1955,,32,20,0.26,2.6,14
12/14/1955,,33,30,0,0,16
12/15/1955,,34,31,0.08,0.8,16
12/16/1955,,33,26,0.19,1.5,16
12/17/1955,,27,-1,0,0,17
12/18/1955,,15,-1,0,0,17
12/19/1955,,22,13,0.01,0,17
12/20/1955,,22,15,0,0,17
12/21/1955,,30,10,0,0,17
12/22/1955,,30,7,0,0,17
12/23/1955,,9,-17,0,0,17
12/24/1955,,16,2,0.01,0.1,17
12/25/1955,,25,2,0.14,1.9,17
12/26/1955,,28,19,0.21,2.3,19
12/27/1955,,20,-22,0.01,0.1,21
12/28/1955,,-16,-31,0,0,21
12/29/1955,,-18,-31,0,0,21
12/30/1955,,-8,-20,0,0,21
12/31/1955,,-8,-34,0,0,21
01/01/1956,,-7,-30,0,0,21
01/02/1956,,2,-9,0.01,0.1,21
01/03/1956,,-2,-26,0,0,21
01/04/1956,,-3,-27,0,0,21
01/05/1956,,11,-4,0.13,1.3,21
01/06/1956,,17,0,0.06,0.6,22
01/07/1956,,11,-20,0,0,23
01/08/1956,,0,-19,0,0,23
01/09/1956,,-1,-20,0,0,23
01/10/1956,,5,-5,0,0,23
01/11/1956,,8,-10,0,0,23
01/12/1956,,-1,-11,0,0,23
01/13/1956,,31,-5,0,0,23
01/14/1956,,32,1,0,0,23
01/15/1956,,31,-3,0,0,23
01/16/1956,,7,-6,0,0,23
01/17/1956,,-1,-13,0,0,23
01/18/1956,,0,-14,0,0,23
01/19/1956,,-2,-13,0,0,23
01/20/1956,,-5,-26,0,0,23
01/21/1956,,-12,-26,0,0,23
01/22/1956,,-16,-24,0,0,23
01/23/1956,,-16,-27,0,0,23
01/24/1956,,-5,-28,0,0,23
01/25/1956,,3,-6,0,0,23
01/26/1956,,8,0,0,0,23
01/27/1956,,25,3,0.02,0.2,23
01/28/1956,,22,-4,0,0,23
01/29/1956,,8,-10,0,0,23
01/30/1956,,12,-10,0,0,23
01/31/1956,,13,-15,0,0,23
02/01/1956,,15,-19,0,0,23
02/02/1956,,20,13,0.02,0.2,23
02/03/1956,,18,-5,0.02,0.2,23
02/04/1956,,25,15,0,0,23
02/05/1956,,25,-3,0,0,23
02/06/1956,,0,-14,0,0,23
02/07/1956,,-10,-25,0,0,23
02/08/1956,,-13,-29,0,0,23
02/09/1956,,-15,-30,0,0,23
02/10/1956,,-5,-29,0.01,0.1,23
02/11/1956,,-6,-30,0,0,23
02/12/1956,,-10,-30,0,0,23
02/13/1956,,15,-16,0,0,23
02/14/1956,,21,13,0.06,0.6,23
02/15/1956,,22,15,0.27,2.9,24
02/16/1956,,18,-6,0.1,1,27
02/17/1956,,-5,-25,0,0,28
02/18/1956,,-16,-31,0,0,28
02/19/1956,,-5,-34,0,0,28
02/20/1956,,9,-6,0.16,1.6,28
02/21/1956,,14,8,0.08,0.8,30
02/22/1956,,31,13,0.3,2.9,31
02/23/1956,,29,8,0.09,0.9,34
02/24/1956,,17,2,0.09,0.9,35
02/25/1956,,8,-21,0,0,36
02/26/1956,,-11,-24,0,0,36
02/27/1956,,-11,-35,0,0,36
02/28/1956,,-18,-37,0,0,36
02/29/1956,,-18,-31,0,0,36
03/01/1956,,-18,-33,0,0,36
03/02/1956,,-14,-32,0,0,36
03/03/1956,,-13,-33,0,0,36
03/04/1956,,-9,-32,0,0,36
03/05/1956,,-1,-30,0,0,35
03/06/1956,,3,-27,0,0,35
03/07/1956,,-9,-32,0,0,35
03/08/1956,,-6,-31,0,0,35
03/09/1956,,16,-15,0,0,35
03/10/1956,,25,11,0.05,0.5,35
03/11/1956,,31,25,0.08,0.5,35
03/12/1956,,30,27,0.06,0.7,35
03/13/1956,,31,27,0.01,0.1,36
03/14/1956,,30,19,0.01,0.1,36
03/15/1956,,33,25,0.06,0.6,35
03/16/1956,,30,6,0.05,0.5,36
03/17/1956,,14,-5,0.03,0.3,37
03/18/1956,,13,-14,0,0,37
03/19/1956,,33,10,0.1,0.9,37
03/20/1956,,24,15,0.16,1.6,38
03/21/1956,,16,-6,0.04,0.6,40
03/22/1956,,13,-14,0.04,0.4,41
03/23/1956,,7,-15,0,0,41
03/24/1956,,8,-12,0,0,41
03/25/1956,,10,-15,0,0,41
03/26/1956,,22,-10,0,0,40
03/27/1956,,20,-2,0,0,40
03/28/1956,,21,1,0,0,40
03/29/1956,,17,-5,0,0,40
03/30/1956,,19,8,0.01,0.1,40
03/31/1956,,23,10,0,0,40
04/01/1956,,25,3,0,0,40
04/02/1956,,21,9,0,0,40
04/03/1956,,12,-4,0,0,39
04/04/1956,,-4,-16,0,0,39
04/05/1956,,-4,-27,0,0,39
04/06/1956,,8,-22,0,0,39
04/07/1956,,22,7,0,0,39
04/08/1956,,15,1,0,0,39
04/09/1956,,22,5,0.02,0.2,39
04/10/1956,,13,-5,0.02,0.3,39
04/11/1956,,25,-3,0.1,1.1,39
04/12/1956,,30,16,0.03,0.3,40
04/13/1956,,25,15,0.02,0.2,39
04/14/1956,,29,20,0.02,0.2,39
04/15/1956,,27,10,0.01,0.1,38
04/16/1956,,29,-2,0,0,38
04/17/1956,,25,-2,0,0,37
04/18/1956,,21,-9,0,0,36
04/19/1956,,18,-6,0,0,36
04/20/1956,,24,8,0,0,36
04/21/1956,,26,18,0,0,36
04/22/1956,,37,22,0,0,35
04/23/1956,,41,30,0,0,33
04/24/1956,,40,31,0.12,0,29
04/25/1956,,35,30,0,0,25
04/26/1956,,38,30,0,0,22
04/27/1956,,34,30,0,0,20
04/28/1956,,40,30,0,0,20
04/29/1956,,37,33,0.15,0,18
04/30/1956,,37,33,0.28,0,14
05/01/1956,,38,34,0.08,0,10
05/02/1956,,36,32,0,0,8
05/03/1956,,36,33,0,0,7
05/04/1956,,43,33,0,0,7
05/05/1956,,42,35,0,0,5
05/06/1956,,41,35,0.03,0,4
05/07/1956,,37,32,0.02,0,3
05/08/1956,,36,29,0.01,0.1,3
05/09/1956,,37,28,0,0,3
05/10/1956,,41,31,0.05,0,3
05/11/1956,,38,32,0,0,2
05/12/1956,,35,25,0,0,2
05/13/1956,,40,25,0,0,2
05/14/1956,,45,35,0.01,0,2
05/15/1956,,41,36,0,0,1
05/16/1956,,36,30,0.04,0.1,1
05/17/1956,,35,27,0.01,0.1,1
05/18/1956,,40,26,0,0,1
05/19/1956,,42,29,0,0,1
05/20/1956,,43,32,0,0,0
05/21/1956,,50,34,0,0,0
05/22/1956,,46,31,0,0,0
05/23/1956,,52,37,0,0,0
05/24/1956,,62,39,0,0,0
05/25/1956,,61,48,0,0,0
05/26/1956,,57,45,0,0,0
05/27/1956,,56,38,0,0,0
05/28/1956,,52,37,0,0,0
05/29/1956,,58,44,0,0,0
05/30/1956,,48,34,0,0,0
05/31/1956,,41,30,0,0,0
06/01/1956,,40,29,0,0,0
06/02/1956,,50,32,0,0,0
06/03/1956,,49,42,0.1,0,0
06/04/1956,,49,41,0.01,0,0
06/05/1956,,57,43,0,0,0
06/06/1956,,66,47,0,0,0
06/07/1956,,69,47,0,0,0
06/08/1956,,65,43,0,0,0
06/09/1956,,57,41,0,0,0
06/10/1956,,52,39,0,0,0
06/11/1956,,71,51,0,0,0
06/12/1956,,63,55,0,0,0
06/13/1956,,58,51,0.28,0,0
06/14/1956,,59,49,0.33,0,0
06/15/1956,,58,50,0,0,0
06/16/1956,,62,48,0,0,0
06/17/1956,,63,41,0,0,0
06/18/1956,,57,39,0,0,0
06/19/1956,,52,41,0,0,0
06/20/1956,,53,38,0,0,0
06/21/1956,,45,36,0,0,0
06/22/1956,,47,33,0,0,0
06/23/1956,,48,35,0,0,0
06/24/1956,,44,32,0,0,0
06/25/1956,,44,38,0,0,0
06/26/1956,,49,41,0,0,0
06/27/1956,,57,41,0,0,0
06/28/1956,,54,39,0,0,0
06/29/1956,,57,40,0,0,0
06/30/1956,,52,37,0,0,0
07/01/1956,,53,42,0,0,0
07/02/1956,,47,38,0,0,0
07/03/1956,,56,40,0,0,0
07/04/1956,,62,50,0,0,0
07/05/1956,,55,44,0,0,0
07/06/1956,,54,44,0.41,0,0
07/07/1956,,54,51,0,0,0
07/08/1956,,52,48,0.02,0,0
07/09/1956,,54,45,0,0,0
07/10/1956,,51,45,0,0,0
07/11/1956,,49,45,0,0,0
07/12/1956,,53,45,0,0,0
07/13/1956,,57,43,0,0,0
07/14/1956,,54,47,0,0,0
07/15/1956,,54,45,0,0,0
07/16/1956,,54,43,0.02,0,0
07/17/1956,,54,41,0,0,0
07/18/1956,,62,49,0.01,0,0
07/19/1956,,56,50,0.1,0,0
07/20/1956,,62,51,0,0,0
07/21/1956,,63,46,0,0,0
07/22/1956,,54,43,0,0,0
07/23/1956,,55,47,0.01,0,0
07/24/1956,,56,50,0.05,0,0
07/25/1956,,52,49,0.22,0,0
07/26/1956,,53,46,1.34,0,0
07/27/1956,,48,43,0,0,0
07/28/1956,,47,42,0.01,0,0
07/29/1956,,48,43,0,0,0
07/30/1956,,49,43,0,0,0
07/31/1956,,49,39,0.06,0,0
08/01/1956,,53,35,0,0,0
08/02/1956,,50,44,0.02,0,0
08/03/1956,,49,46,0,0,0
08/04/1956,,52,47,0.05,0,0
08/05/1956,,50,46,0.69,0,0
08/06/1956,,54,41,0,0,0
08/07/1956,,51,38,0,0,0
08/08/1956,,51,45,0.02,0,0
08/09/1956,,52,48,2.36,0,0
08/10/1956,,50,48,0.65,0,0
08/11/1956,,53,44,0.01,0,0
08/12/1956,,52,44,0.77,0,0
08/13/1956,,45,41,0,0,0
08/14/1956,,48,41,0,0,0
08/15/1956,,60,46,0.34,0,0
08/16/1956,,56,52,0.14,0,0
08/17/1956,,54,47,0.1,0,0
08/18/1956,,70,51,0.07,0,0
08/19/1956,,62,46,0.01,0,0
08/20/1956,,52,44,0.28,0,0
08/21/1956,,54,46,0.08,0,0
08/22/1956,,62,46,0,0,0
08/23/1956,,59,48,0,0,0
08/24/1956,,61,47,0,0,0
08/25/1956,,60,46,0,0,0
08/26/1956,,55,41,0,0,0
08/27/1956,,56,50,0.17,0,0
08/28/1956,,55,49,0.02,0,0
08/29/1956,,55,49,0,0,0
08/30/1956,,54,47,0,0,0
08/31/1956,,53,44,0,0,0
09/01/1956,,59,46,0,0,0
09/02/1956,,58,44,0,0,0
09/03/1956,,54,48,0,0,0
09/04/1956,,54,43,0.3,0,0
09/05/1956,,57,41,0,0,0
09/06/1956,,56,46,0,0,0
09/07/1956,,56,50,0.28,0,0
09/08/1956,,56,48,0.46,0,0
09/09/1956,,52,46,0.14,0,0
09/10/1956,,55,45,0,0,0
09/11/1956,,53,45,0.31,0,0
09/12/1956,,54,43,0,0,0
09/13/1956,,50,46,0.22,0,0
09/14/1956,,50,35,0,0,0
09/15/1956,,48,37,0.41,0,0
09/16/1956,,46,36,0.01,0,0
09/17/1956,,44,34,0.02,0,0
09/18/1956,,45,33,0.09,0,0
09/19/1956,,33,25,0.01,0.3,0
09/20/1956,,34,23,0,0,0
09/21/1956,,36,19,0,0,0
09/22/1956,,42,30,0.16,0,0
09/23/1956,,46,36,0,0,0
09/24/1956,,46,34,0.06,0,0
09/25/1956,,47,32,0,0,0
09/26/1956,,44,32,0,0,0
09/27/1956,,42,32,0,0,0
09/28/1956,,36,32,0.19,0,0
09/29/1956,,36,29,0.01,0,0
09/30/1956,,37,28,0,0,0
10/01/1956,,35,26,0,0,0
10/02/1956,,32,24,0,0,0
10/03/1956,,30,17,0,0,0
10/04/1956,,35,14,0,0,0
10/05/1956,,36,32,0.48,1.4,0
10/06/1956,,35,28,0,0,1
10/07/1956,,36,27,0.02,0.2,0
10/08/1956,,37,33,0.13,0.3,0
10/09/1956,,41,36,0.07,0,0
10/10/1956,,38,31,0,0,0
10/11/1956,,40,26,0,0,0
10/12/1956,,36,29,0.03,0.5,0
10/13/1956,,37,28,0.04,0.1,0
10/14/1956,,36,27,0,0,0
10/15/1956,,31,25,0,0,0
10/16/1956,,28,19,0,0,0
10/17/1956,,28,16,0,0,0
10/18/1956,,31,12,0,0,0
10/19/1956,,30,11,0.35,3.5,0
10/20/1956,,25,9,0.02,0.2,4
10/21/1956,,21,2,0,0,4
10/22/1956,,20,13,0,0,4
10/23/1956,,20,3,0,0,4
10/24/1956,,31,13,0.38,4,4
10/25/1956,,37,31,0.4,0.4,8
10/26/1956,,37,33,0.09,0,2
10/27/1956,,36,19,0.07,1.7,1
10/28/1956,,22,10,0.01,0.1,3
10/29/1956,,20,14,0,0,3
10/30/1956,,20,6,0,0,3
10/31/1956,,12,5,0,0,3
11/01/1956,,15,5,0,0,3
11/02/1956,,13,7,0,0,3
11/03/1956,,17,6,0,0,3
11/04/1956,,15,5,0,0,2
11/05/1956,,13,-1,0,0,2
11/06/1956,,21,2,0.01,0.1,2
11/07/1956,,18,4,0,0,2
11/08/1956,,12,-1,0,0,2
11/09/1956,,8,-10,0,0,2
11/10/1956,,6,-11,0,0,2
11/11/1956,,3,-12,0,0,2
11/12/1956,,2,-8,0,0,2
11/13/1956,,1,-12,0,0,2
11/14/1956,,-5,-15,0,0,2
11/15/1956,,-7,-17,0,0,2
11/16/1956,,-5,-15,0,0,2
11/17/1956,,15,-7,0.01,0.2,2
11/18/1956,,22,14,0.03,0.5,3
11/19/1956,,33,21,0,0,3
11/20/1956,,31,26,0.03,0.3,3
11/21/1956,,27,15,0,0,3
11/22/1956,,17,0,0,0,3
11/23/1956,,6,-7,0,0,3
11/24/1956,,0,-8,0,0,3
11/25/1956,,5,-7,0,0,3
11/26/1956,,12,-5,0.02,0.2,3
11/27/1956,,14,-4,0.07,0.7,3
11/28/1956,,0,-13,0.02,0.3,4
11/29/1956,,1,-15,0,0,4
11/30/1956,,5,-8,0,0,4
12/01/1956,,11,5,0,0,4
12/02/1956,,15,9,0,0,4
12/03/1956,,20,11,0,0,4
12/04/1956,,20,8,0,0,4
12/05/1956,,27,19,0.01,0.1,4
12/06/1956,,23,3,0,0,4
12/07/1956,,16,-6,0,0,4
12/08/1956,,10,-6,0.02,1,4
12/09/1956,,10,-6,0,0,5
12/10/1956,,2,-12,0,0,5
12/11/1956,,6,-17,0,0,5
12/12/1956,,6,-15,0,0,5
12/13/1956,,-10,-19,0,0,5
12/14/1956,,9,-21,0,0,5
12/15/1956,,8,-6,0,0,5
12/16/1956,,12,-10,0,0,5
12/17/1956,,6,-15,0,0,5
12/18/1956,,1,-18,0,0,5
12/19/1956,,-2,-16,0,0,5
12/20/1956,,-9,-21,0,0,5
12/21/1956,,-11,-21,0,0,5
12/22/1956,,6,-15,0,0,5
12/23/1956,,12,-9,0,0,5
12/24/1956,,6,-13,0,0,5
12/25/1956,,-5,-15,0,0,5
12/26/1956,,-1,-19,0,0,5
12/27/1956,,-11,-20,0,0,5
12/28/1956,,-13,-22,0,0,5
12/29/1956,,-12,-24,0,0,5
12/30/1956,,-18,-28,0,0,5
12/31/1956,,0,-24,0,0,5
01/01/1957,,14,-5,0.02,0.2,5
01/02/1957,,9,-8,0.13,1.3,6
01/03/1957,,-6,-27,0,0,7
01/04/1957,,-1,-27,0,0,7
01/05/1957,,-4,-28,0,0,7
01/06/1957,,4,-26,0,0,7
01/07/1957,,17,3,0.05,0.5,7
01/08/1957,,17,10,0.03,0.3,8
01/09/1957,,20,15,0,0,8
01/10/1957,,31,16,0.18,1.8,8
01/11/1957,,29,8,0.19,1.9,10
01/12/1957,,10,-11,0,0,12
01/13/1957,,33,5,0.17,1.6,12
01/14/1957,,33,24,0.27,2.8,15
01/15/1957,,33,25,0.31,2.9,17
01/16/1957,,33,17,0,0,19
01/17/1957,,23,4,0.01,0.1,19
01/18/1957,,25,19,0.02,0.2,19
01/19/1957,,25,6,0.01,0,19
01/20/1957,,19,10,0,0,18
01/21/1957,,19,8,0,0,18
01/22/1957,,15,8,0,0,18
01/23/1957,,18,9,0.02,0.2,18
01/24/1957,,32,14,0.07,0.7,18
01/25/1957,,34,30,0.08,0.2,19
01/26/1957,,33,26,0.01,0,19
01/27/1957,,35,28,0.28,0.2,19
01/28/1957,,34,31,0.23,0,17
01/29/1957,,31,11,0.01,0.1,17
01/30/1957,,23,10,0,0,17
01/31/1957,,26,15,0.01,0.1,17
02/01/1957,,31,19,0.06,0.8,18
02/02/1957,,32,22,0.2,1,18
02/03/1957,,33,30,0.1,0,19
02/04/1957,,31,25,0,0,19
02/05/1957,,33,28,0,0,19
02/06/1957,,32,4,0.05,0.5,19
02/07/1957,,11,-10,0,0,19
02/08/1957,,3,-12,0,0,19
02/09/1957,,5,-22,0,0,19
02/10/1957,,-12,-23,0,0,19
02/11/1957,,-11,-24,0,0,19
02/12/1957,,-12,-29,0,0,19
02/13/1957,,-21,-34,0,0,19
02/14/1957,,-21,-35,0,0,19
02/15/1957,,-17,-37,0,0,19
02/16/1957,,3,-28,0,0,19
02/17/1957,,18,-2,0,0,19
02/18/1957,,31,17,0.07,0.7,19
02/19/1957,,36,28,0.08,0.2,20
02/20/1957,,39,32,0,0,19
02/21/1957,,36,22,0,0,18
02/22/1957,,28,10,0,0,18
02/23/1957,,18,-1,0,0,18
02/24/1957,,0,-15,0,0,18
02/25/1957,,-3,-10,0,0,18
02/26/1957,,-2,-10,0,0,18
02/27/1957,,-1,-12,0,0,18
02/28/1957,,10,-6,0.05,0.5,18
03/01/1957,,23,-6,0.09,0.9,19
03/02/1957,,30,23,0.04,0.6,21
03/03/1957,,31,18,0.19,2.3,21
03/04/1957,,31,10,0.04,0.4,24
03/05/1957,,11,-4,0,0,24
03/06/1957,,29,2,0,0,24
03/07/1957,,23,8,0,0,24
03/08/1957,,14,-9,0,0,24
03/09/1957,,9,-12,0,0,24
03/10/1957,,16,5,0,0,24
03/11/1957,,15,7,0.02,0.2,24
03/12/1957,,8,-8,0,0,24
03/13/1957,,8,-11,0,0,24
03/14/1957,,17,-14,0.04,0.4,24
03/15/1957,,19,9,0.11,1.1,26
03/16/1957,,31,19,0.02,0.2,21
03/17/1957,,31,28,0.01,0.1,21
03/18/1957,,32,6,0.02,0.2,21
03/19/1957,,18,1,0,0,21
03/20/1957,,25,18,0.04,0.4,21
03/21/1957,,22,2,0,0,21
03/22/1957,,11,-10,0,0,21
03/23/1957,,11,-15,0,0,21
03/24/1957,,8,-19,0,0,21
03/25/1957,,5,-19,0,0,21
03/26/1957,,10,-19,0,0,21
03/27/1957,,16,0,0,0,21
03/28/1957,,28,11,0,0,21
03/29/1957,,33,17,0,0,21
03/30/1957,,32,7,0,0,21
03/31/1957,,25,-1,0,0,20
04/01/1957,,13,-7,0,0,19
04/02/1957,,13,-11,0,0,18
04/03/1957,,14,1,0.02,0.2,17
04/04/1957,,25,14,0,0,17
04/05/1957,,34,23,0.06,0.6,17
04/06/1957,,32,27,0.03,0.3,18
04/07/1957,,33,27,0.11,1.2,18
04/08/1957,,33,26,0.05,0.5,19
04/09/1957,,34,24,0.01,0.1,19
04/10/1957,,35,32,0.28,2.4,19
04/11/1957,,35,32,0.18,0.5,20
04/12/1957,,34,25,0,0,19
04/13/1957,,31,24,0,0,19
04/14/1957,,30,24,0.03,0.3,19
04/15/1957,,30,25,0,0,19
04/16/1957,,32,26,0.04,0.4,19
04/17/1957,,36,30,0,0,19
04/18/1957,,36,31,0.01,0,18
04/19/1957,,35,28,0,0,15
04/20/1957,,39,29,0,0,14
04/21/1957,,41,30,0,0,13
04/22/1957,,35,25,0,0,12
04/23/1957,,36,29,0,0,12
04/24/1957,,37,28,0,0,10
04/25/1957,,41,29,0,0,10
04/26/1957,,36,20,0,0,9
04/27/1957,,32,19,0,0,9
04/28/1957,,34,16,0,0,8
04/29/1957,,35,17,0,0,7
04/30/1957,,32,17,0,0,7
05/01/1957,,34,15,0,0,7
05/02/1957,,35,19,0,0,7
05/03/1957,,32,16,0,0,7
05/04/1957,,32,19,0,0,7
05/05/1957,,35,29,0.19,0.4,6
05/06/1957,,36,33,0.02,0,5
05/07/1957,,36,31,0.03,0.3,4
05/08/1957,,43,30,0,0,3
05/09/1957,,48,38,0,0,3
05/10/1957,,49,35,0,0,2
05/11/1957,,50,39,0,0,1
05/12/1957,,46,33,0,0,0
05/13/1957,,49,32,0,0,0
05/14/1957,,43,32,0,0,0
05/15/1957,,45,32,0,0,0
05/16/1957,,42,30,0.03,0,0
05/17/1957,,53,34,0,0,0
05/18/1957,,51,33,0,0,0
05/19/1957,,48,33,0.07,0,0
05/20/1957,,38,29,0.15,0,0
05/21/1957,,37,28,0,0,0
05/22/1957,,40,33,0,0,0
05/23/1957,,45,35,0,0,0
05/24/1957,,59,39,0,0,0
05/25/1957,,62,47,0,0,0
05/26/1957,,61,43,0,0,0
05/27/1957,,55,38,0,0,0
05/28/1957,,53,37,0,0,0
05/29/1957,,44,31,0,0,0
05/30/1957,,37,28,0,0,0
05/31/1957,,44,31,0.13,0,0
06/01/1957,,43,37,0.17,0,0
06/02/1957,,44,36,0,0,0
06/03/1957,,54,40,0.16,0,0
06/04/1957,,58,45,0,0,0
06/05/1957,,77,45,0,0,0
06/06/1957,,77,61,0,0,0
06/07/1957,,69,51,0,0,0
06/08/1957,,60,48,0,0,0
06/09/1957,,64,46,0.01,0,0
06/10/1957,,68,45,0.02,0,0
06/11/1957,,81,59,0,0,0
06/12/1957,,79,57,0,0,0
06/13/1957,,67,47,0,0,0
06/14/1957,,48,42,0,0,0
06/15/1957,,48,41,0,0,0
06/16/1957,,44,40,0,0,0
06/17/1957,,47,38,0,0,0
06/18/1957,,49,37,0,0,0
06/19/1957,,59,38,0,0,0
06/20/1957,,65,45,0,0,0
06/21/1957,,66,46,0,0,0
06/22/1957,,56,43,0,0,0
06/23/1957,,53,39,0,0,0
06/24/1957,,52,37,0,0,0
06/25/1957,,54,38,0,0,0
06/26/1957,,46,38,0,0,0
06/27/1957,,50,42,0,0,0
06/28/1957,,48,44,0.12,0,0
06/29/1957,,48,44,0.02,0,0
06/30/1957,,52,44,0.02,0,0
07/01/1957,,58,42,0,0,0
07/02/1957,,58,40,0,0,0
07/03/1957,,57,44,0,0,0
07/04/1957,,46,40,0,0,0
07/05/1957,,46,42,0,0,0
07/06/1957,,48,42,0,0,0
07/07/1957,,45,43,0.01,0,0
07/08/1957,,46,42,0,0,0
07/09/1957,,46,41,0,0,0
07/10/1957,,65,39,0,0,0
07/11/1957,,66,52,0,0,0
07/12/1957,,65,48,0,0,0
07/13/1957,,54,45,0,0,0
07/14/1957,,50,44,0,0,0
07/15/1957,,49,43,0,0,0
07/16/1957,,49,46,0.01,0,0
07/17/1957,,53,46,0.18,0,0
07/18/1957,,58,47,0,0,0
07/19/1957,,55,46,0,0,0
07/20/1957,,48,44,0,0,0
07/21/1957,,48,39,0.02,0,0
07/22/1957,,57,36,0,0,0
07/23/1957,,52,40,0,0,0
07/24/1957,,57,39,0.04,0,0
07/25/1957,,58,42,0.17,0,0
07/26/1957,,58,37,0,0,0
07/27/1957,,49,37,0,0,0
07/28/1957,,50,47,0,0,0
07/29/1957,,50,47,0,0,0
07/30/1957,,49,46,0.01,0,0
07/31/1957,,51,46,0,0,0
08/01/1957,,52,46,0,0,0
08/02/1957,,50,46,0,0,0
08/03/1957,,50,44,0.05,0,0
08/04/1957,,59,45,0.06,0,0
08/05/1957,,56,44,0.27,0,0
08/06/1957,,56,37,0,0,0
08/07/1957,,53,46,0,0,0
08/08/1957,,50,47,0,0,0
08/09/1957,,51,47,0.11,0,0
08/10/1957,,52,47,0.22,0,0
08/11/1957,,51,46,0.55,0,0
08/12/1957,,52,45,0,0,0
08/13/1957,,58,46,0.01,0,0
08/14/1957,,56,50,0.19,0,0
08/15/1957,,54,50,0.18,0,0
08/16/1957,,52,48,0,0,0
08/17/1957,,55,47,0,0,0
08/18/1957,,54,44,0,0,0
08/19/1957,,54,37,0,0,0
08/20/1957,,51,35,0,0,0
08/21/1957,,53,40,0,0,0
08/22/1957,,56,39,0,0,0
08/23/1957,,57,34,0,0,0
08/24/1957,,68,41,0,0,0
08/25/1957,,62,52,0.22,0,0
08/26/1957,,63,54,0.64,0,0
08/27/1957,,56,52,0.11,0,0
08/28/1957,,56,50,0.14,0,0
08/29/1957,,55,48,0.03,0,0
08/30/1957,,54,46,0,0,0
08/31/1957,,54,44,0,0,0
09/01/1957,,54,42,0,0,0
09/02/1957,,55,43,0.04,0,0
09/03/1957,,57,50,0.15,0,0
09/04/1957,,56,48,0,0,0
09/05/1957,,60,49,0,0,0
09/06/1957,,59,45,0,0,0
09/07/1957,,53,39,0,0,0
09/08/1957,,48,39,0.02,0,0
09/09/1957,,56,45,0,0,0
09/10/1957,,52,44,0.06,0,0
09/11/1957,,58,44,0,0,0
09/12/1957,,55,50,0.09,0,0
